"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"11","Sassarixa Swamp",2021,"Failed Structure",164,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew","{709392df-ee60-4bfc-9feb-4d35974cbfe0}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"12","Sassarixa Swamp",2021,"In-Stream Vegetation",539,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,2045.14233829277,3,2021-07-07 00:00:00,"Foliar Spray 4% Round Up Custom","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 11:00:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{1464bf75-a8a8-4aab-b188-c20086be792a}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"13","Sassarixa Swamp",2021,"In-Stream Vegetation",539,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,2045.14233829277,3,2022-08-23 22:00:00,"Foliar Spray 4% Roundup Custom","In House",NA,NA,NA,NA,NA,NA,NA,2022-08-23 22:00:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{1464bf75-a8a8-4aab-b188-c20086be792a}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"14","Sassarixa Swamp",2021,"In-Stream Vegetation",544,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,998.09793310925,3,2022-07-07 00:00:00,"Backpack spray Murdannia, glyphosate","In house",NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{1561ae4f-c2be-4936-bff8-08a89822ef43}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"15","Sassarixa Swamp",2021,"In-Stream Vegetation",541,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,1481.0224298033,3,2021-07-07 12:00:00,"Foliar Spray","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 15:00:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{1b1c3c79-ac42-43e4-8e13-d0373d1b454b}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"16","Sassarixa Swamp",2021,"In-Stream Vegetation",540,NA,"Murdania in stream and on bank",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,417.64794900786,3,2021-07-07 11:30:00,"Foliar Spray","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 10:30:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{1bb0eb01-db52-4054-b37b-95c0eff5f199}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"17","Sassarixa Swamp",2021,"In-Stream Vegetation",546,NA,"Murdania in stream and on banks",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,2151.55909268383,3,2021-07-07 00:00:00,"Foliar Spray","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 14:00:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","51-75%",NA,"Andrew","{8f947ac6-2d26-465c-b2b2-59c302144c95}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"18","Sassarixa Swamp",2021,"In-Stream Vegetation",543,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,1842.560946142,3,2021-07-07 12:30:00,"Foliar Spray","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 15:30:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{d294fe87-de4e-4105-8deb-5912980d7786}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"19","Sassarixa Swamp",2021,"In-Stream Vegetation",542,NA,"Murdania in stream and on bank",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,704.235342214342,3,2021-09-04 12:00:00,"Foliar Spray","In House",NA,NA,NA,NA,NA,NA,NA,2021-09-30 13:00:00,"76-100%",2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{e2da09e6-dcea-4ae5-8fee-631f06afcda5}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"20","Sassarixa Swamp",2021,"In-Stream Vegetation",542,NA,"Murdania in stream and on bank",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,704.235342214342,3,2022-07-12 00:00:00,"In stream vegetation spray",NA,NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:56,"lcostes",2023-01-05 17:32:56,"lcostes","76-100%",NA,"Andrew","{e2da09e6-dcea-4ae5-8fee-631f06afcda5}",2023-01-05 17:32:21,"lcostes",2023-01-05 17:32:21,"lcostes"
"21","Sassarixa Swamp",2021,"In-Stream Vegetation",545,NA,"Murdania in stream and on banks",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,1204.71425945171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76-100%",NA,"Andrew","{bdd9f561-8a92-4885-8aaf-4153fae01abb}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"22","Sassarixa Swamp",2021,"Vegetation Issue",328,"Bare Areas",NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26-50%","Yes","No","Yes","Yes","Yes",NA,153271.592895508,1898.390342361,0,2021-06-23 11:30:00,"Warm Season Cover Crops","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 11:00:00,"na",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{36c57254-9440-433f-a34c-9f08780d9840}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"23","Sassarixa Swamp",2021,"Vegetation Issue",482,"Bare Areas","Bare area",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51-75%","No","No","Yes","Yes","Yes",NA,30728.1062011719,768.278154710946,2,2021-12-09 10:20:14,"Cover crop","In house",NA,NA,NA,NA,NA,NA,NA,2022-01-11 10:20:02,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{3fee03da-b27c-4544-82f9-09c644622ebc}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"24","Sassarixa Swamp",2021,"Vegetation Issue",327,"Bare Areas",NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26-50%","Yes","No","Yes","Yes","Yes",NA,100208.359130859,1860.76597216502,2,2021-12-09 10:18:28,"Cover crop","In house",NA,NA,NA,NA,NA,NA,NA,2022-01-11 10:18:47,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{42f5a911-8357-45a4-9c10-5a9a12205c8d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"25","Sassarixa Swamp",2021,"Vegetation Issue",327,"Bare Areas",NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26-50%","Yes","No","Yes","Yes","Yes",NA,100208.359130859,1860.76597216502,2,2022-02-15 00:00:00,"Cover crop: little blue stem","In house",NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{42f5a911-8357-45a4-9c10-5a9a12205c8d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"26","Sassarixa Swamp",2021,"Vegetation Issue",306,"Bare Areas & Low Stem Density","Sandy bare area",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76-100%","Yes","No","Yes","Yes","Yes",NA,3406.71667480469,239.512345966839,0,2021-12-09 14:51:08,"Winter Cover Crop Seeding","In House",NA,NA,NA,NA,NA,NA,NA,2021-12-09 22:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{510f7132-4ce6-489d-bbcb-28bc0388b43c}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"27","Sassarixa Swamp",2021,"Vegetation Issue",325,"Low Stem Vigor/Height & Density",NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51-75%","No","No","Yes","Yes","Yes",NA,92715.41015625,1809.95475301622,2,2022-02-16 00:00:00,"Planted",NA,NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{7fbe7510-f2f2-447f-b40b-5f1a77512b2d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"28","Sassarixa Swamp",2021,"Vegetation Issue",325,"Low Stem Vigor/Height & Density",NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51-75%","No","No","Yes","Yes","Yes",NA,92715.41015625,1809.95475301622,2,2022-03-22 00:00:00,"Ring sprays",NA,NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{7fbe7510-f2f2-447f-b40b-5f1a77512b2d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"29","Sassarixa Swamp",2021,"Vegetation Issue",584,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,68559.4108886719,1471.35858855479,2,2022-02-16 00:00:00,"Planted",NA,NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{afab0673-f923-47ed-89a9-8b98b093ceac}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"30","Sassarixa Swamp",2021,"Vegetation Issue",584,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,68559.4108886719,1471.35858855479,2,2022-03-22 00:00:00,"Ring sprays",NA,NA,NA,NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{afab0673-f923-47ed-89a9-8b98b093ceac}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"31","Sassarixa Swamp",2021,"Vegetation Issue",314,"Bare Areas & Low Stem Density",NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26-50%","Yes","No","Yes","Yes","Yes",NA,43375.8088378906,934.371458260498,0,2021-06-23 00:00:00,"Warm Season Cover Crop","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-23 10:30:00,"na",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{d216d16a-83c5-46e0-9757-86cff09a23c4}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"32","Sassarixa Swamp",2021,"Weed Occurrence",320,NA,NA,NA,"Low","Princess Tree","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,24814.3211669922,839.874366516383,0,2021-07-21 14:44:58,"Cut Stump","In House",NA,NA,NA,NA,NA,NA,NA,2021-07-10 11:30:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{093156b3-845e-4778-bb7b-679710a7052b}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"33","Sassarixa Swamp",2021,"Weed Occurrence",26,NA,"Invasive weeds and vines in thin row of trees","On-site Source","High","Kudzu","26-50%","Japanese Honeysuckle","26-50%","Multiflora Rose","26-50%",NA,NA,NA,NA,"Yes",NA,"Yes","No","Yes","Yes","Yes",NA,272950.139526367,3761.77408958936,1,2022-06-28 00:00:00,"Kudzu crown removal, backpack spraying, and cut stump",NA,NA,"Hand Pull",NA,"Cut Stump",NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{776410b8-c6b3-47d5-8c62-c442ac1a249e}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"34","Sassarixa Swamp",2021,"Weed Occurrence",321,NA,NA,NA,"High","Marsh Dewflower","51-75%","Chinese Privet","1-5%","Multiflora Rose","1-5%","Blackberry","1-5%",NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,409948.084716797,4271.86156065906,1,2022-03-14 00:00:00,"Sprayed privet, rose, trifoliate orange","Native Roots",NA,"Backpack Spray",NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Andrew","{86b0a2a0-6d0f-4e9a-af9e-d6588ca1b1b3}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"35","Sassarixa Swamp",2021,"Weed Occurrence",317,NA,NA,NA,"Low","Chinese Privet","1-5%","Trifoliate Orange","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,652583.538452148,4098.33238904225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew","{47a3a4b5-3940-467f-90ce-12ec6220d029}",4582373-04-23 20:00:00,"lcostes",4583537-06-11 20:00:00,"aradecki1"
"36","Sassarixa Swamp",2021,"Weed Occurrence",318,NA,NA,NA,"Medium","Multiflora Rose","1-5%","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,26344.0126953125,793.345422594523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew","{e01e5891-0302-442f-a2d2-b7259f39e968}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
