"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"13","Perry Hill",2022,"Weed Occurrence",918,NA,NA,NA,"Medium","Marsh Dewflower","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,8834.0625,455.983238945896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{d4b49b68-9549-4e39-81e0-cade94cfd649}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"14","Perry Hill",2022,"Weed Occurrence",322,NA,NA,NA,"High","Johnson Grass","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{5b173439-e755-4030-8ee5-cb22cb086cfe}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"15","Perry Hill",2022,"Weed Occurrence",791,NA,"Cattail in channel",NA,"Low","OTHER","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{74c51bfe-b28c-4e48-b2ca-6597ae19315d}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"16","Perry Hill",2021,"CE Encroachment",452,NA,"Significant soil disturbance for water lines that run through CE. 20-40 trees have been destroyed by machine. Soil is pushed over and piled in one area. Runs through both CEs but mostly DMS. Appears to have pushed over one large tree. ",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,4255.6181640625,428.170237251564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{23615990-87eb-4fcf-a4b2-66221d4582f7}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"17","Perry Hill",2021,"CE Encroachment",455,NA,"Water lines installed in CE using machine. Crosses stream. Destroyed 2-3 rows of planted stems. Significant soil disturbance. Damage to large mature cedars. ",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,9901.40173339844,918.022090470333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{15b6662a-b2dd-43b7-b181-29952bb4f7c5}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"18","Perry Hill",2021,"CE Encroachment",456,"Herbicide","Overspray onto CE. Injured 1-2 rows of trees and groundcover. ",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,916.108032226562,536.896311480764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{09cb2f84-f65a-45df-8d16-bbb7d2d558ad}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"19","Perry Hill",2021,"Vegetation Issue",43,NA,"Heavy competition from Johnson grass jimson weed and other ag weeds. Difficult to find any trees. Check for trees in November 2021. Possible replant. Definitely work on tree release spring 2022",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,23970.8759765625,942.355387695605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{c36c5c18-b0d2-463d-a57a-95d33a656d47}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"20","Perry Hill",2021,"Vegetation Issue",44,"Bare Areas","Add seed",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,877.817993164062,126.982169939432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{c4d0874d-accc-4718-9f5a-9fc45317c17b}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"21","Perry Hill",2021,"Vegetation Issue",45,NA,"Blackberry growing in and competing with trees. Spray triclopyr in fall and/or spring ",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,7513.37841796875,377.987765409255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{ceba8734-e14b-4a09-87c5-0470aa4d9e71}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"22","Perry Hill",2021,"Weed Occurrence",168,NA,"Dense Murdannia mixed in with wetland veg",NA,"Medium","Marsh Dewflower","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,24163.6116943359,594.739733767946,1,2021-04-28,"Spot sprayed Murdannia and overseeded with a wetland mix",NA,NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2036-02-05 01:28:16,"26-50%",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Neil","{3d9d60e6-5980-4945-aefd-01f494a0522a}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"23","Perry Hill",2021,"Weed Occurrence",168,NA,"Dense Murdannia mixed in with wetland veg",NA,"Medium","Marsh Dewflower","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,24163.6116943359,594.739733767946,1,2022-08-30,"Backpack sprayed murdannia","In house",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Neil","{3d9d60e6-5980-4945-aefd-01f494a0522a}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"24","Perry Hill",2021,"Weed Occurrence",139,NA,"scattered populations of all spp. Treated in Nov. 2020. Some resrouting",NA,"Medium","Chinese Privet","1-5%","Japanese Honeysuckle","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,234346.091552734,3971.08738856352,1,2021-09-02,"spot sprayed- 5% solution",NA,NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Neil","{9f1fa712-ada3-4840-8959-ef13d470e429}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"25","Perry Hill",2021,"Weed Occurrence",140,NA,"scattered populations. previously treated in Nov. 2020",NA,"Medium","Chinese Privet","1-5%","Japanese Honeysuckle","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,112375.024414062,1514.52298525601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{f97fc242-d17b-4d34-aafb-67fc53e6dd1c}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"26","Perry Hill",2021,"Weed Occurrence",36,NA,NA,NA,"Low","Tree Of Heaven","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,NA,1,2021-10-01,"Neil and Joe",NA,NA,"Stem Injection","Imazapyr",NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Neil","{8036b8b0-6436-4e88-b7a0-c5502e6fd90b}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"27","Perry Hill",2021,"Weed Occurrence",38,NA,"One large. Several seedlings ",NA,"Low","Tree Of Heaven","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,NA,NA,1,2021-10-01,"Neil and Joe",NA,NA,"Stem Injection","Imazapyr",NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Neil","{8e5f9ccd-95a2-4973-9573-0dadd5965863}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"28","Perry Hill",2021,"Weed Occurrence",186,NA,"one mature tree",NA,"Low","Tree Of Heaven","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,NA,NA,1,2021-10-01,"Neil and Joe",NA,NA,"Stem Injection","Imazapyr",NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:53,"lcostes",2023-01-05 17:32:53,"lcostes",NA,NA,"Neil","{bd7d93c2-b232-4566-b3f7-6908ced57e93}",2023-01-05 17:32:00,"lcostes",2023-01-05 17:32:00,"lcostes"
"29","Perry Hill",2021,"Weed Occurrence",37,NA,"One mature tree",NA,"Low","Tree Of Heaven","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{7216587a-9656-4f25-b3b5-8d7c2dce9600}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"30","Perry Hill",2021,"Weed Occurrence",39,NA,"One vine and few privet medium sized",NA,"Low","Chinese Privet","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{c52ee161-d1e8-4cdd-b7ec-cdbbcfa6552b}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"31","Perry Hill",2021,"Weed Occurrence",173,NA,NA,NA,"Low","English Ivy","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neil","{0a3ebdab-fa5c-4738-ad73-1e4e6042fd7d}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
