"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Geom","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"11","McClenny Acres I and II",2022,"Weed Occurrence",826,NA,"Cattails",NA,"High","Cattail","76-100%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,NA,1,2022-07-07,"Weedeat Cattails","In House",NA,"Mow",NA,NA,NA,NA,NA,2036-02-05 01:28:16,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes","Poly",NA,NA,"Andrew","{202b8ae0-83e8-49b4-91cb-e29fbe617ef7}",2023-01-05 17:32:36,"lcostes",2023-10-05 16:49:36,"lcostes"
"12","McClenny Acres I and II",2022,"Weed Occurrence",828,NA,"Cattails",NA,"High","Cattail","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{979067c9-0739-4401-80cf-dd68bd1263b1}",4582373-04-23 20:00:00,"lcostes",4646935-12-21 19:00:00,"lcostes"
"13","McClenny Acres I and II",2022,"Weed Occurrence",829,NA,"Cattails",NA,"High","Cattail","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{b55f7af2-49c6-4a73-9cd5-05861de273c5}",4582373-04-23 20:00:00,"lcostes",4646935-12-25 19:00:00,"lcostes"
"14","McClenny Acres I and II",2022,"Weed Occurrence",881,NA,"Cattails",NA,"Medium","Cattail","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{73dab42c-9a73-434f-b6df-10ab57f9a60c}",4582373-04-23 20:00:00,"lcostes",4646936-01-22 19:00:00,"lcostes"
"15","McClenny Acres I and II",2022,"Weed Occurrence",882,NA,"Cattails",NA,"Medium","Cattail","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{09f9809b-a244-453f-8ed1-a0e5bc65f0db}",4582373-04-23 20:00:00,"lcostes",4646936-01-26 19:00:00,"lcostes"
"16","McClenny Acres I and II",2022,"Weed Occurrence",883,NA,"Cattail",NA,"Medium","Cattail","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{3be7529e-24de-4bf7-bc6e-f5c5b9f999aa}",4582373-04-23 20:00:00,"lcostes",4646936-01-30 19:00:00,"lcostes"
"17","McClenny Acres I and II",2022,"Weed Occurrence",884,NA,"Cattail",NA,"Medium","Cattail","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{c2e4af6c-3aca-442f-a5b4-dce71a6681a9}",4582373-04-23 20:00:00,"lcostes",4646936-02-02 19:00:00,"lcostes"
"18","McClenny Acres I and II",2022,"Weed Occurrence",885,NA,"Cattail",NA,"Medium","Cattail","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{c000f053-4bf1-4105-b37c-96afdaa27438}",4582373-04-23 20:00:00,"lcostes",4646936-02-06 19:00:00,"lcostes"
"19","McClenny Acres I and II",2021,"Channel Stability/Erosion",550,"Slumping_Settling",NA,"Stream Bank","Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Line",NA,NA,"Andrew","{c162ffc6-0d6b-4ef6-bbc3-4759f9809aef}",4582373-04-08 20:00:00,"lcostes",4639777-11-08 19:00:00,"lcostes"
"20","McClenny Acres I and II",2021,"Channel Stability/Erosion",551,"Slumping_Settling",NA,"Stream Bank","Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Line",NA,NA,"Andrew","{8ef6df81-c62d-47de-9d1d-faa3bff9b6e8}",4582373-04-08 20:00:00,"lcostes",4639777-11-09 19:00:00,"lcostes"
"21","McClenny Acres I and II",2021,"Weed Occurrence",347,NA,"7 Acres of Privet","On-site Source","Medium","Chinese Privet","51-75%","Tree Of Heaven","6-25%","Japanese Honeysuckle","6-25%","Chinaberry","1-5%",NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,NA,1,2023-03-23,"Cut Stump and Foliar Spray","Native Roots",4,"Cut Stump","Triclopyr","Backpack Spray","Triclopyr",NA,"Yes",2023-03-24 00:00:00,"76-100%",2023-08-09 09:31:23,"aradecki1",2023-08-09 09:31:23,"aradecki1","Poly",NA,NA,"Andrew","{43f17147-74b2-4b8a-9c30-1c5c144c6596}",2023-01-05 17:32:36,"lcostes",2023-09-05 11:30:00,"lcostes"
