"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"11","Big Harris",2022,"Weed Occurrence",760,NA,"Outside of easement but should still treat ",NA,"Medium","Chinese Privet","6-25%","Trifoliate Orange","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,5831.53735351562,609.552888862154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{f03b6e29-e8e3-4e0a-bbb7-3b89ec5260dd}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"12","Big Harris",2022,"Weed Occurrence",808,NA,NA,NA,"High","Tree Of Heaven","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,5838.4326171875,312.012350272757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{06efc523-8847-4ad4-89f9-fcdc55aab259}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"13","Big Harris",2022,"Weed Occurrence",841,NA,NA,NA,"Medium","Tree Of Heaven","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,578.558715820312,114.742850861537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{9bed4411-9d57-4cc9-8885-fcc877b9bb34}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"14","Big Harris",2022,"Weed Occurrence",852,NA,NA,NA,"Medium","Blackberry","1-5%","Multiflora Rose","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,378.966369628906,78.2025683211263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{7ffba298-aff1-4afd-8b51-e74077369570}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"15","Big Harris",2022,"Weed Occurrence",925,NA,NA,NA,"Medium","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,384.70849609375,102.985800993165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{729e5016-30ca-4ddb-9c49-26345ef2dd76}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"16","Big Harris",2022,"Weed Occurrence",1000,NA,NA,NA,"High","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,986.72119140625,134.147961255317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b536b45a-b206-47ab-b472-869eaa8fb802}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"17","Big Harris",2022,"Weed Occurrence",436,NA,NA,NA,"Low","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{fd8f89ca-8f80-4212-ae4c-fa5882287917}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"18","Big Harris",2022,"Weed Occurrence",559,NA,NA,NA,"High","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{45c569f4-7122-44ff-b83a-42a44c7339c3}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"19","Big Harris",2022,"Weed Occurrence",668,NA,NA,NA,"Medium","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{79eebb70-3b57-40fb-8720-1e587f10d279}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"20","Big Harris",2021,"Beaver Dam",117,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{66b9c9bd-477e-40f5-9221-7aec5214c4d6}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"21","Big Harris",2021,"CE Encroachment",204,NA,"Potential mowing encroachment. Wildlands Construction equipment ran through in July for a repair downstream ","Sign","Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,253.376037597656,96.6705659099419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{b4c6cb2c-d267-4c1a-9ed1-c4d84de4f811}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"22","Big Harris",2021,"CE Encroachment",380,NA,"Small excavator/skid steer clearing",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1184.77386474609,274.703528846409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{dae53a7c-ac5b-4e97-8528-9a261b7a7b2b}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"23","Big Harris",2021,"Failed Structure",224,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{9b3a59f6-502c-4747-8cc3-13aa9cc83ce6}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"24","Big Harris",2021,"Misc",122,NA,"Large tree down in stream. Running parallel to flow","In-Stream","Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{da9ee27f-f7ab-4cbc-84c2-8c47315589dc}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"25","Big Harris",2021,"Misc",123,NA,"Large group of stumps in stream","In-Stream","Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{0712d3a0-298e-403f-888c-ca1263d703f3}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"26","Big Harris",2021,"Needs Livestakes",590,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,38.7454400346086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{5173b1a0-9ce4-4f31-b2b3-2896206b3c7e}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"27","Big Harris",2021,"Needs Livestakes",592,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,30.6625751266588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{2eb775b9-5453-41b8-b5a6-f74cd32509be}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"28","Big Harris",2021,"Needs Livestakes",593,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,55.2838174250181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{632ee767-40ff-4311-827b-c654c6cb770b}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"29","Big Harris",2021,"Needs Livestakes",594,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,35.8871717523885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{81849061-6e6f-4200-b78c-fc2ab6265c06}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"30","Big Harris",2021,"Needs Livestakes",595,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,33.1547894146076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{1caade6f-14e3-4fbf-ba0e-3ce4799b4319}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"31","Big Harris",2021,"Needs Livestakes",596,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,34.0856438462053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{a71768c7-dc42-4f04-a58f-a31328320bfb}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"32","Big Harris",2021,"Needs Livestakes",597,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,57.4645120142974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{93275675-9c09-4db6-9814-9737107b2fcf}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"33","Big Harris",2021,"Needs Livestakes",598,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,21.702709585579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{f34a3f88-6a7e-43e4-a138-35d6dd18ee74}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"34","Big Harris",2021,"Needs Livestakes",599,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,22.4421419752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{ba498089-8b4b-4ef2-9f79-939005b59839}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"35","Big Harris",2021,"Needs Livestakes",600,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,27.4869659624025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{c97455cf-5929-4aa7-b4fd-4231b432f0a6}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"36","Big Harris",2021,"Vegetation Issue",520,NA,"Low vegetation/bare area",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,2711.01837158203,231.294730550171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{ebe778be-d2ff-45d1-b658-24c4d3dd2ddf}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"37","Big Harris",2021,"Vegetation Issue",521,NA,"Low vegetation/bare area",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,323.982238769531,82.7793871361442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{4da1893b-584c-43cd-aab6-d919ddc142bb}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"38","Big Harris",2021,"Weed Occurrence",451,NA,NA,NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,389.0390625,92.3920692187366,1,2022-10-11 00:00:00,"foliar spray and cut stump","Native Roots",NA,"Backpack Spray","Triclopyr","Cut Stump","Triclopyr",NA,NA,2022-10-28 19:00:00,"26-50%",2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{386cc796-02a1-4546-a542-f38b9cdbda1d}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"39","Big Harris",2021,"Weed Occurrence",207,NA,NA,NA,"Medium","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,935.33642578125,128.30786855656,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{3bd96a06-da15-4549-b637-5f4e8691fbaf}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"40","Big Harris",2021,"Weed Occurrence",206,NA,NA,NA,"Medium","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1021.95141601562,174.532339506678,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{51514969-8c56-4ff4-84cf-9348a3ab5f50}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"41","Big Harris",2021,"Weed Occurrence",193,NA,NA,NA,"Low","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,961.404357910156,131.379025743567,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{53251d74-6c44-4c03-b208-1eef7728dee4}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"42","Big Harris",2021,"Weed Occurrence",398,NA,NA,NA,"Low","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,5522.80194091797,363.228262267389,1,2021-10-26 00:00:00,"Kudzu Treatments","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{5f4ccba6-3314-46b8-9cdc-c3ac1295c2ce}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"43","Big Harris",2021,"Weed Occurrence",398,NA,NA,NA,"Low","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,5522.80194091797,363.228262267389,1,2022-10-06 14:53:02,"Kudzu treatment","in house",NA,"Hack and Squirt","Triclopyr",NA,NA,NA,NA,2022-10-06 08:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{5f4ccba6-3314-46b8-9cdc-c3ac1295c2ce}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"44","Big Harris",2021,"Weed Occurrence",192,NA,NA,NA,"Low","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1538.00958251953,166.72630912367,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{9f1d8470-fe9d-4573-b972-1cc91a2243f0}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"45","Big Harris",2021,"Weed Occurrence",181,NA,NA,NA,"High","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,10270.2825927734,418.564099936874,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{bd83069c-807b-4e5c-8401-340df2d4be7b}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"46","Big Harris",2021,"Weed Occurrence",181,NA,NA,NA,"High","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Yes","Yes","Yes","Yes",NA,10270.2825927734,418.564099936874,1,2022-10-06 14:52:48,"Kudzu treatment","in house",NA,"Hack and Squirt","Triclopyr",NA,NA,NA,NA,2022-10-06 08:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{bd83069c-807b-4e5c-8401-340df2d4be7b}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"47","Big Harris",2021,"Weed Occurrence",182,NA,NA,NA,"Low","Kudzu","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,1194.07623291016,179.108894190357,1,2021-10-26 00:00:00,"Kudzu Treatments","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{ea726992-3b77-4dc8-8c7d-cca7d55682c9}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"48","Big Harris",2021,"Weed Occurrence",187,NA,"Drag a little farther downstream (hr)",NA,"Medium","Kudzu","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","Yes",NA,646.895324707031,108.889119593545,1,2021-10-26 00:00:00,"Kudzu Treatment","EcoForesters",NA,"Backpack Spray","Glyphosate",NA,NA,NA,NA,2021-10-26 10:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Sam","{f5346fcf-a614-4fe2-9a55-838df67fdf9b}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"49","Big Harris",2021,"Weed Occurrence",169,NA,NA,NA,"High","Kudzu","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","Yes","Yes",NA,14376.7421264648,607.331951305989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{6da9672f-29a2-42b8-9d1b-da3e23c7143c}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
