"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"15","Cross Creek Ranch",2022,"Weed Occurrence",693,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,808.232360839844,115.706481061844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{3ac7de21-b639-4c54-8da7-f8bc13a974de}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"16","Cross Creek Ranch",2022,"Weed Occurrence",694,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,1017.18548583984,299.046080420879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{6e52744a-63f5-4597-bd26-0baace87e4d3}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"17","Cross Creek Ranch",2022,"Weed Occurrence",911,NA,NA,NA,"High","Chinese Privet","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,29915.7947387695,1104.68451802595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{933d3047-779f-4433-8a7d-3b0fe783d12d}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"18","Cross Creek Ranch",2022,"Weed Occurrence",995,NA,NA,NA,"Low","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,2842.83154296875,221.22817122287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{99991e6c-db6f-433e-9052-33331b456e8d}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"19","Cross Creek Ranch",2022,"Weed Occurrence",996,NA,NA,NA,"Low","Chinese Privet","6-25%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,16214.9713134766,985.894126044313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{aba75e35-d423-404b-8fa8-536f14f5fe48}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"20","Cross Creek Ranch",2022,"Weed Occurrence",997,NA,NA,NA,"Low","Chinese Privet","6-25%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,266815.590026855,4119.32343831758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{51a498a8-6bd4-4464-9fc7-801765e58e2c}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"21","Cross Creek Ranch",2022,"Weed Occurrence",397,NA,NA,NA,"Low","Chinese Privet","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{f73f8d6c-ee64-4773-8bee-1de6d0df956f}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"22","Cross Creek Ranch",2022,"Weed Occurrence",398,NA,NA,NA,"Low","Chinese Privet","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{96c63f4e-fd99-4443-9001-3b48a4b34582}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"23","Cross Creek Ranch",2022,"Weed Occurrence",759,NA,NA,NA,"Low","Tree Of Heaven","1-5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam","{69acd01d-0ca4-4528-860d-ecca45d109e3}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"24","Cross Creek Ranch",2021,"Weed Occurrence",491,NA,NA,NA,"Medium","Chinese Privet","26-50%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,852705.256591797,11434.6448832856,1,2023-01-09,"Privet Treatment","Native Roots",5,"Backpack Spray","Triclopyr","Cut Stump","Triclopyr",NA,"No",NA,NA,2023-01-23 14:31:01,"skirk1",2023-01-23 14:31:01,"skirk1",NA,NA,"Sam","{9afdbdf9-a0b3-40a3-ab80-7304e2656724}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
