"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Geom","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"11","Little River Weaver",2023,"Soil Sample",1304,NA,"LRW05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{01fb80da-0216-4e33-b5ae-f466107cac90}",4620147-12-01 19:00:00,"alemon1",4620147-12-01 19:00:00,"alemon1"
"12","Little River Weaver",2023,"Soil Sample",1305,NA,"LRW06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{6d9b173c-8970-440e-94dd-26b5bae72779}",4620149-03-16 20:00:00,"alemon1",4620149-03-16 20:00:00,"alemon1"
"13","Little River Weaver",2023,"Soil Sample",1306,NA,"LRW07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{a7884c37-81e2-4ee1-846a-849b3518a792}",4620150-12-02 19:00:00,"alemon1",4620150-12-02 19:00:00,"alemon1"
"14","Little River Weaver",2023,"Soil Sample",1308,NA,"LRW08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{ae74b088-ee84-4825-8dd2-041953c36139}",4620153-01-12 19:00:00,"alemon1",4620153-10-27 20:00:00,"alemon1"
"15","Little River Weaver",2023,"Soil Sample",1309,NA,"LRW10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{37aa535c-4be9-4dae-9d44-6c900a38e839}",4620157-03-13 20:00:00,"alemon1",4620157-03-13 20:00:00,"alemon1"
"16","Little River Weaver",2023,"Soil Sample",1310,NA,"LRW09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na",NA,"Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{b59e3d72-1fd9-429c-b513-517894ad162e}",4620158-01-05 19:00:00,"alemon1",4620158-01-05 19:00:00,"alemon1"
"17","Little River Weaver",2023,"Weed Occurrence",1060,NA,"Dense privet",NA,"Medium","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{b1a3e316-ffb5-494b-8c62-f8fa7f2da6c8}",4593929-12-28 19:00:00,"hpeterman",4618011-11-05 20:00:00,"aradecki1"
"18","Little River Weaver",2023,"Weed Occurrence",1312,NA,"Ag Grass causing poor growth. ","On-site Source","Medium","OTHER","51-75%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{4b86ccf6-5703-401a-a18a-b2c8a3c5f3af}",4642843-03-30 20:00:00,"aradecki1",4646940-08-22 20:00:00,"lcostes"
"19","Little River Weaver",2023,"Weed Occurrence",1313,NA,"Ag Grass Causing Low Growth","On-site Source","Medium","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poly",NA,NA,"Andrew","{01d40635-ae92-4975-be50-23042c0f9df8}",4642843-05-30 20:00:00,"aradecki1",4646940-08-27 20:00:00,"lcostes"
"20","Little River Weaver",2023,"Weed Occurrence",1005,NA,"Basal bark",NA,"Medium","Callery Pear","6-25%","Chinese Privet","6-25%",NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{62ec5853-9a5d-423a-b025-9b6c4e0abb93}",4593930-05-16 20:00:00,"hpeterman",4618009-10-29 20:00:00,"aradecki1"
"21","Little River Weaver",2023,"Weed Occurrence",1622,NA,NA,NA,NA,"OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Point",NA,NA,"Andrew","{35166f49-fbe8-4bae-b0eb-13f48780d61c}",4642156-01-22 19:00:00,"aradecki1",4646922-06-06 20:00:00,"lcostes"
