"","Site","Year","Subtype","OBJECTID","Issue","Issue_Desc","Issue_LocationOrFeature","Severity","InvSpecies_1","Percent_CoverAffected_1","InvSpecies_2","Percent_CoverAffected_2","InvSpecies_3","Percent_CoverAffected_3","InvSpecies_4","Percent_CoverAffected_4","InvSpecies_5","Percent_CoverAffected_5","Mature","Percent_CoverAffected_Veg","Treated","Resolved","FollowUpReq","Visibility_STEW","Visibility_MON","Monitoring_Report","Area_FtSq","Length_Ft","Subtype.y","TreatDate","Treat_Desc","Contractor","NumTreatDays","Treat_Method_1","Chemical_1","Treat_Method_2","Chemical_2","Adjuvant","Inspection","InspDate","Percent_CntrlEffective_","CreationDate.Mgmt","Creator.Mgmt","EditDate.Mgmt","Editor.Mgmt","Percent_CoverAffected","Extent","Lead_Steward","GlobalID","CreationDate.Issue","Creator.Issue","EditDate.Issue","Editor.Issue"
"11","Critcher",2022,"Boundary Issue",765,"Debris","Boundary tree knocked over","Other","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","Yes","Yes",NA,NA,74.4998750762178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{13e45674-a627-4a3d-aad5-0fe7d02f63a2}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"12","Critcher",2022,"Boundary Issue",850,"Cattle","Dead tree on fence and cattle entering CE",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,50.2970621661625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{4e24c2a7-8a4e-4c33-b25e-17ba8cedb245}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"13","Critcher",2022,"Boundary Issue",895,"Other","Signage needed. Fencing a little beat up.",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,46.6658680488554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{ddd14540-9e4b-44de-a1e8-fb8417129f42}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"14","Critcher",2022,"Boundary Issue",896,"Debris","Debris popped fencing off posts.","Fence","High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,84.5152029365435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{0a8cbe49-4550-4d11-bc8c-e55f831e7d3f}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"15","Critcher",2022,"Channel Stability/Erosion",723,"Erosion_Scour","Flow scouring around chunky riffle","Stream Bank","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,30.7586002117107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{dde34f16-ce36-4512-81e6-44cd13d9d20b}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"16","Critcher",2022,"Channel Stability/Erosion",724,"Aggradation_Deposition",NA,"Stream Bed","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,39.1430603616527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{5d7790c9-0eae-4f22-b651-e77554bea182}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"17","Critcher",2022,"Channel Stability/Erosion",727,"Aggradation_Deposition",NA,"Stream Bed","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,19.0769323331125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{efde9e79-2bdb-4399-975e-68666c4aee28}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"18","Critcher",2022,"Channel Stability/Erosion",730,"Aggradation_Deposition",NA,"Stream Bed","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,17.2315309679614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{5236dc05-a760-4dd6-bcb0-a844bba92a10}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"19","Critcher",2022,"Channel Stability/Erosion",852,"Erosion_Scour",NA,"Stream Bank","High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,20.0390016374591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{c2c1f96a-aebb-4350-a5b4-4f063bb0a0df}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"20","Critcher",2022,"Channel Stability/Erosion",855,NA,"Dead tree fell on bank. Water eroded behind and into bank, but finds central flow again.",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,NA,33.6209334725799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{a77df209-8069-4864-a709-d34d4254eb27}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"21","Critcher",2022,"Failed Structure",381,"Piping","Piping under log sill",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{76bbfbdc-aef4-46fc-ac08-5c3addf40223}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"22","Critcher",2022,"Failed Structure",382,"Erosion/Scoured","Erosion behind log keyed in bank","Bank Protection Structure","High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{76f32ec0-65ff-4bf9-a658-77e2e00f9435}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"23","Critcher",2022,"Failed Structure",383,"Dislodged","Structure in BMP dislodged","Other","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{e0b4a20d-a84b-4b8c-9c65-3ac5c1b99fd6}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"24","Critcher",2022,"Failed Structure",645,NA,"Channel incision and piping under large boulder in riffle d/s PP49",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{d03ab6fd-b55b-4a13-be60-27da97bdc081}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"25","Critcher",2022,"Failed Structure",648,NA,"Flow over log sill but piping under rock immediately d/s",NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{ced8ce05-6910-4b71-8fcf-d30a92a5c395}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"26","Critcher",2022,"Failed Structure",730,"Dislodged","J hook dislodged from bank. Eroding behind.","Bank Protection Structure","High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{bb00982c-4a97-4c5b-9dd5-2dc89b117ec5}",4582373-03-18 20:00:00,"lcostes",4582373-03-18 20:00:00,"lcostes"
"27","Critcher",2022,"In-Stream Vegetation",854,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,492.231296798645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6-25%",NA,"Emily","{9d8463f6-7eb1-4cb1-9fbb-42cc5b46d790}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"28","Critcher",2022,"In-Stream Vegetation",856,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,307.285752978285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{2aa4e627-9ac1-4f14-b31b-a0faa3c1003d}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"29","Critcher",2022,"In-Stream Vegetation",857,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,43.9083598908313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{62316ec5-ee72-404f-a20a-32445b77e544}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"30","Critcher",2022,"In-Stream Vegetation",858,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,95.5438623617519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{40b3dd58-a6f2-4375-a033-3b5bdad75a18}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"31","Critcher",2022,"In-Stream Vegetation",859,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,813.925673193409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{1ed3064b-aad6-471a-b3cf-e9cc2f26c8dd}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"32","Critcher",2022,"In-Stream Vegetation",860,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,685.919550684887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{0c850ce4-704e-476d-aba7-07b6793ed2c1}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"33","Critcher",2022,"In-Stream Vegetation",861,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,604.540573303631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{0e49e5f2-0626-43c1-a8ab-fcffe5e8f89b}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"34","Critcher",2022,"In-Stream Vegetation",862,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,131.404186933174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{ff7bcb81-c443-4c62-9298-d67bc866ce84}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"35","Critcher",2022,"In-Stream Vegetation",863,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,1643.20543881206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{d00e4b23-ded1-4bcc-a8e1-3a8769beb2af}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"36","Critcher",2022,"In-Stream Vegetation",864,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,116.906371203301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{092a3800-010f-40c9-9e57-16fcd41834ae}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"37","Critcher",2022,"In-Stream Vegetation",865,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,888.900833484641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{e7c2b329-33e4-4f26-9c7a-d734d172953b}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"38","Critcher",2022,"In-Stream Vegetation",866,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,413.25546625306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{ab9e11a2-c3d2-4393-8e00-784bf849e2cd}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"39","Critcher",2022,"In-Stream Vegetation",867,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,1005.45378842591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{95624560-98ab-4d03-bf47-2a322a32362b}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"40","Critcher",2022,"In-Stream Vegetation",868,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,1352.97117392232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{1ebb4912-e13f-464e-b8bb-d31622b7ba90}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"41","Critcher",2022,"In-Stream Vegetation",869,NA,NA,NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,570.364423146233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{87b0d989-0269-499f-a1ec-efa7fc434014}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"42","Critcher",2022,"Misc",671,NA,"Gullies forming","Upland","Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,272.952758789062,81.8476041212923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{3f72a117-043b-46d9-90ea-3ad2ab288973}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"43","Critcher",2022,"Misc",853,NA,"LO barbed wire and t-post fence is down in multiple spots due to dead trees. Cattle in CE as result.",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,379.048573870174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{e751335c-3629-424f-a5cb-7a7c3b6241b2}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"44","Critcher",2022,"Needs Livestakes",726,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,249.672240685926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{65bcfe22-94f4-45eb-982a-82cc2df9fad7}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"45","Critcher",2022,"Needs Livestakes",728,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,107.647204966448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{793d0c65-bcd9-4e05-b883-c755fe756b4a}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"46","Critcher",2022,"Needs Livestakes",729,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,189.409755095368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{4e41d904-2100-45b5-9d90-4411391c340f}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"47","Critcher",2022,"Needs Livestakes",851,NA,"Needs livestakes around log sill",NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,NA,28.0833939996468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{d5abcf88-cca0-4670-a577-f936a5c398af}",4582373-04-08 20:00:00,"lcostes",4582373-04-08 20:00:00,"lcostes"
"48","Critcher",2022,"Vegetation Issue",673,"Bare Areas & Low Stem Density",NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,4625.34765625,418.816230803242,2,2022-10-27 00:00:00,"cool season cover crop, tacify, cord matting","Wildlands",NA,NA,NA,NA,NA,NA,NA,2022-10-27 19:00:00,NA,2023-01-05 17:32:57,"lcostes",2023-01-05 17:32:57,"lcostes",NA,NA,"Emily","{484526a9-8671-4e58-83c8-1e4d3cc9ba1f}",2023-01-05 17:32:36,"lcostes",2023-01-05 17:32:36,"lcostes"
"49","Critcher",2022,"Vegetation Issue",670,"Bare Areas",NA,NA,"Low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,924.125366210938,122.491400494058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{76724ac7-4d6d-46a9-b774-10703f22f9b8}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"50","Critcher",2022,"Vegetation Issue",674,"Bare Areas & Low Stem Density",NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,184.123901367188,54.9036725090976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{30130d19-8852-4d6f-a70f-ccf2ebd80f25}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"51","Critcher",2022,"Vegetation Issue",751,NA,"Erosion and headcut from bank to floodplain",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,276.965942382812,68.9947603320167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{b8435372-ed26-413f-a1f4-7a5925994bc2}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"52","Critcher",2022,"Vegetation Issue",752,NA,"Erosion",NA,"Medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","Yes","Yes",NA,233.704223632812,63.5469269331637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{f67dbedc-a642-4260-8b61-47892509956d}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
"53","Critcher",2022,"Weed Occurrence",731,NA,NA,NA,"Low","Japanese Honeysuckle","6-25%","Chinese Privet","1-5%","Multiflora Rose","1-5%",NA,NA,NA,NA,NA,NA,"Partial","No","Yes","Yes","Yes",NA,12774.62109375,572.85815011087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emily","{b120284c-0bb9-4ead-b155-79d27f74c767}",4582373-04-23 20:00:00,"lcostes",4582373-04-23 20:00:00,"lcostes"
